Name,SMILES,Eu_mean,Eu_std,Am_mean,Am_std,Delta_mean,Delta_std
127561,CC(C(Cc1cc(nc2c1ccc1c2nc(cc1)C1=NC=C[C@@H]1CC[C@H](C(C)(C)C)C)C(=O)[O-])(C)C)C,9.271948804855349,0.5974091490110918,11.19774621963501,0.6269381598769687,1.925797414779663,0.2489222561334348
249448,CC[C@H](C[C@@]([C@@H](Cc1cccnc1c1ccc2c(n1)c1nc(ccc1cc2)P(=O)(O)O)C)(CC)C)C,10.363499956130982,0.5057625982142735,12.289276685714722,0.5208768022305756,1.92577672958374,0.2466378923946514
160445,CC(C[C@H](CCc1ccsc1c1cc(c2c(n1)c1nc(ccc1cc2)C(=O)[O-])C(C)(C)C)C)C,8.750936846733094,0.4279422536921722,10.676703929901125,0.3931986982545119,1.9257670831680296,0.2385186551356791
217806,CCCCc1sc(cc1C[C@](C(C)C)(CC)C)c1ccc2c(n1)c1nc(ccc1cc2)C(=O)[O-],9.410297164916992,0.471230554273335,11.336041870117189,0.4875165608025803,1.9257447052001957,0.236320999828548
35812,CC[C@](C(C)C)(CC(C(C)C)(C)C)Cc1cc2ccc3c(c2nc1C1=NC=CC1)nc(cc3)C(=O)N,8.986233582496643,0.4998962966346057,10.911975879669187,0.501029367815808,1.9257422971725464,0.2394988507061172
286180,CCC(C[C@H](c1cc2ccc(nc2c2c1cc(CC(C)(C)C)c(n2)c1ccccn1)C(=O)N)C)(C)C,9.12889500617981,0.5006300636095925,11.054636516571044,0.5030715137341499,1.9257415103912356,0.2228787387391676
146421,CC([C@H](C(c1cccnc1c1nc2c(cc1CCC(C)(C)C)ccc1c2nc(cc1)C(=O)N)(C)C)C)C,9.901358127593994,0.5979982824487536,11.82709885597229,0.6398784973594565,1.925740728378296,0.2286289112044235
193804,CCCC[C@H]([C@H](c1cc(nc2c1cc(CCCC)c1c2nc(cc1)C(=O)[O-])c1ccccn1)C)C,10.277749395370485,0.6125689942507846,12.203485946655274,0.6156500344761838,1.92573655128479,0.2379997715768081
285168,CC[C@@H]([C@H](Cc1cc2ccc3c(c2nc1c1ccc(s1)CC[C@@H](C(C)(C)C)C)nc(cc3)C(=O)[O-])C)C,10.642782192230223,0.505173779818634,12.568512258529664,0.5402407226518346,1.9257300662994383,0.2385029421998323
15268,CC[C@H](C[C@@](C1=CN=C(C1)c1ccc2c(n1)c1nc(ccc1cc2)C(=O)N)(C[C@@H](C(C)(C)C)C)CC)C,9.59669385910034,0.503799435947323,11.522406253814696,0.5098232862897952,1.9257123947143555,0.232936489063907
250626,CC[C@H]([C@H](CC[C@H](c1cc2ccc(nc2c2c1ccc(n2)P(=O)(O)O)C1=NC=CC1)CC(CC)(C)C)C)C,9.35557541847229,0.5114338683852565,11.28125542640686,0.5110303441384105,1.9256800079345704,0.247186680762111
108389,CC(CCC[C@H](c1cc(nc2c1ccc1c2nc(cc1)P(=O)(O)O)C1=NC=C[C@@H]1[C@H](CC(C)C)C)C)C,8.564883399009705,0.5237884828034975,10.490550327301026,0.5285847332060488,1.9256669282913208,0.2354119710354022
163861,C[C@@H](C(C)C)CCCc1cc2c(c3c1ccc(n3)C(=O)N)nc(cc2C([C@@H](C(C)C)C)(C)C)c1cccs1,10.497279195785522,0.6823434590442327,12.422944889068605,0.7005392367607762,1.925665693283081,0.2496920300133347
23982,CC(C(CC1=CC(=NC1)c1ccc2c(n1)c1nc(cc(c1cc2)CC(C(C)C)(C)C)c1cccs1)(C)C)C,8.546329550743103,0.5513911186675126,10.47199098587036,0.5523886844957223,1.9256614351272583,0.2340179428688741
82038,CCC(CCc1cc2c(cc(nc2c2c1ccc(n2)C(=O)[O-])c1cccs1)[C@H](C(C)C)C)(C)C,9.333978137969972,0.4723055197549451,11.259627857208253,0.4508808710367674,1.925649719238281,0.2308488425935357
179565,CC[C@@H](Cc1cc2ccc(nc2c2c1ccc(n2)C1=NC=C[C@@H]1[C@@H](CCC(C)(C)C)C)P(=O)(O)O)C,8.594653282165527,0.4430428376027375,10.520300455093384,0.4582276167029108,1.9256471729278564,0.2171974567109685
124142,CC([C@H](C([C@@H](C(C)C)C)(C)C)C[C@@H](c1cc2ccc3c(c2nc1C(=O)N)nc(cc3)c1ccccn1)C)C,9.330666341781615,0.6104334590795453,11.256278400421143,0.5918720989379583,1.9256120586395264,0.2436330969982238
211707,CCC(C[C@H](O[P@@](=O)(c1ccc2c(n1)c1nc(cc(c1cc2)CC(CC)(C)C)C1=NC=CC1)O)C)(C)C,8.764240145683289,0.4238195083268265,10.689827566146851,0.4367762124235914,1.925587420463562,0.2323351732474854
93044,C[C@@H](C(C)(C)C)C1=CCC(=N1)c1cc(CC(C(C)(C)C)(C)C)c2c(n1)c1nc(ccc1cc2)C(=O)N,9.102474579811096,0.6838977366203388,11.028052949905396,0.6906848059229083,1.9255783700942992,0.2448235306448774
190989,CCC(CC([C@@H](C[C@@H](c1cc2ccc(nc2c2c1ccc(n2)c1cccs1)C(=O)[O-])C)C)(C)C)(C)C,10.278673629760744,0.513422282256104,12.204251985549927,0.5339639110232174,1.9255783557891848,0.1934290900449999
18454,CC[C@H]([C@@H](CC(C)(C)C)C)CCC1=CCC(=N1)c1ccc2c(n1)c1nc(ccc1cc2)P(=O)(O)O,9.79247878074646,0.4847308032705418,11.71805410385132,0.4687551997915943,1.9255753231048585,0.2274544177653227
132341,CCCc1cccc(n1)c1ccc2c(n1)c1nc(ccc1c(c2)C([C@@H](C(C)C)C)(C)C)C(=O)[O-],9.216212244033814,0.5591255703729566,11.141786766052244,0.5604459252310126,1.9255745220184328,0.2330006143627411
106498,CC[C@@]([C@@H](C(C(C)C)(C)C)C)(CCCc1cc2ccc(nc2c2c1ccc(n2)P(=O)(O)O)C1=NC=CC1)C,8.595926852226258,0.5092611888099305,10.521501340866088,0.5050245044474473,1.925574488639832,0.2483921683197485
76635,CC[C@@H](Cc1ccc(s1)c1ccc2c(n1)c1nc(ccc1cc2)C(=O)NC[C@@H](C(CC)(C)C)C)C,9.706397924423218,0.4671058243915466,11.631969451904297,0.4989484780629258,1.9255715274810792,0.2441097759395223
231251,CCC(C[C@H](C1=CN=C(C1)c1ccc2c(n1)c1nc(ccc1cc2)P(=O)(O)O)CCC(CC)(C)C)(C)C,9.587923278808594,0.4569176626385536,11.513489923477174,0.4824176769557511,1.925566644668579,0.224963968210449
187720,CCC(C[C@H](c1cc(nc2c1ccc1c2nc(cc1)C(=O)NC(C)(C)C)C1=NC=CC1)C)CC,8.435870542526246,0.534347192784061,10.36143042564392,0.508177399243968,1.925559883117676,0.2386893301757413
120401,C[C@H](C(C)(C)C)CCc1cc2ccc(nc2c2c1ccc(n2)c1ccc(s1)CC(C)(C)C)C1=NCC=C1,8.84940984725952,0.6243564511302011,10.774969100952148,0.612250869691341,1.925559253692627,0.2305812844511418
245606,CC[C@@H](C[C@@H](C1=CN=C(C1)c1ccc2c(n1)c1nc(ccc1cc2)[P@@](=O)(OCCC(CC)(CC)C)O)C)C,9.83025134086609,0.4897418288086433,11.755800838470458,0.4865301719653799,1.92554949760437,0.227915777174739
82535,CCC(Cc1cc(nc2c1ccc1c2nc(cc1)C1=NC=CC1)[P@](=O)(O[C@H](C(C)C)C)O)(CC)C,8.293778314590455,0.4593708765247505,10.219284534454346,0.4752487155566835,1.925506219863892,0.2377212535307354
78282,CCCCC[C@@]([C@@H]([C@@H](C(C)(C)C)C)C)(Cc1cc2ccc(nc2c2c1ccc(n2)C(=O)[O-])C1=NC=CC1)C,9.362065873146058,0.6452542766449563,11.287546195983886,0.642067814133574,1.9254803228378297,0.2401312900663509
